"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib"
"924","E7","Sambucus nigra",2020,1,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"925","E8","Filipendula vulgaris",2021,1,23.0661035194118,0.0889705882352941,0.778545454545455,0.00179122685174425
"926","E8","Jasminum beesianum",2021,3,NA,NA,NA,0.00637370276903085
"927","E8","Lotus corniculatus",2023,1,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"928","E8","Stellaria graminea",2022,1,32.70140609,0.2949,0.2715,0.00180440726170117
"929","E8","Tanacetum parthenium",2022,1,36.3,0.29,0.1,0.00535541947967418
"930","E9","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"931","E9","Apopellia endiviifolia",2016,1,NA,NA,NA,0.000830028657856746
"932","E9","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"933","E9","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"934","E9","Bryoerythrophyllum recurvirostrum",2016,1,NA,NA,NA,0.00103884224532675
"935","E9","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"936","E9","Campylopus introflexus",2016,1,NA,NA,NA,0.00244463261229836
"937","E9","Circaea lutetiana",2022,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"938","E9","Cryphaea heteromalla",2016,1,NA,NA,NA,0.00148684929302003
"939","E9","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546
"940","E9","Dicranum scoparium",2016,1,NA,NA,NA,0.000888959571465597
"941","E9","Didymodon rigidulus",2016,1,NA,NA,NA,0.00123684968530123
"942","E9","Eurhynchium striatum",2016,1,NA,NA,NA,0.00073286892377693
"943","E9","Fissidens adianthoides",2016,1,NA,NA,NA,0.000617834361861552
"944","E9","Fissidens dubius",2016,1,NA,NA,NA,0.000594600210521643
"945","E9","Fritillaria meleagris",2021,1,23.7071428571429,0.225,1.66,0.00515460765789184
"946","E9","Grimmia pulvinata",2016,1,NA,NA,NA,0.00315575366798866
"947","E9","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"948","E9","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"949","E9","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"950","E9","Lophocolea bidentata",2016,1,NA,NA,NA,0.00243553675019366
"951","E9","Lunularia cruciata",2016,1,NA,NA,NA,0.00147105589378596
"952","E9","Metzgeria furcata",2016,1,NA,NA,NA,0.00269249420853468
"953","E9","Mnium hornum",2016,1,NA,NA,NA,0.00749228541516585
"954","E9","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"955","E9","Plagiomnium undulatum",2016,1,NA,NA,NA,0.00218014338794395
"956","E9","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045
"957","E9","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143
"958","E9","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"959","E9","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"960","E9","Schistidium elegantulum",2016,1,NA,NA,NA,0.000358245370348851
"961","E9","Thuidium tamariscinum",2016,1,NA,NA,NA,0.000584922959979786
"962","E9","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"963","E9","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"964","E9","Zygodon viridissimus",2016,1,NA,NA,NA,0.000358245370348851
"965","F1","Aegopodium podagraria",2021,1,27.8824242421053,0.578125,2.3615,0.00151807728023159
"966","F1","Alliaria petiolata",2021,2,47.0135,0.561111111111111,2.70525,0.0225631389979403
"967","F1","Amblystegium serpens",2013,1,NA,NA,NA,0.00539295695631585
"968","F1","Barbula unguiculata",2013,1,NA,NA,NA,0.00391457500843531
"969","F1","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454
"970","F1","Bryoerythrophyllum recurvirostrum",2013,1,NA,NA,NA,0.00103884224532675
"971","F1","Bryum argenteum",2013,1,NA,NA,NA,0.00502319045727695
"972","F1","Buxus sempervirens",2020,1,6.72692342436245,2.25,13.91875,0.00173154275459117
"973","F1","Calliergonella cuspidata",2013,1,NA,NA,NA,0.00561570121599581
"974","F1","Carduus crispus",2021,1,19.47222025,1.125,1.6,0.000388157231288741
"975","F1","Ceratodon purpureus",2013,1,NA,NA,NA,0.006512947414861
"976","F1","Cirsium arvense",2021,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"977","F1","Cratoneuron filicinum",2013,1,NA,NA,NA,0.00288856408311864
"978","F1","Dicranella staphylina",2013,1,NA,NA,NA,0.00389713494166256
"979","F1","Dicranoweisia cirrata",2013,1,NA,NA,NA,0.0024042251225345
"980","F1","Geheebia fallax",2013,1,NA,NA,NA,0.000519551543877354
"981","F1","Gemmabryum dichotomum",2013,1,NA,NA,NA,0.00496837605295943
"982","F1","Gemmabryum ruderale",2013,1,NA,NA,NA,0.00149274007863038
"983","F1","Geranium pratense",2021,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"984","F1","Impatiens glandulifera",2013,4,38.3,1.44444444444444,9.37,0.0306216016076104
"985","F1","Impatiens glandulifera",2020,1,38.3,1.44444444444444,9.37,0.0306216016076104
"986","F1","Impatiens glandulifera",2021,1,38.3,1.44444444444444,9.37,0.0306216016076104
"987","F1","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965
"988","F1","Lamium galeobdolon",2020,3,NA,NA,NA,0.00164586474334532
"989","F1","Lapsana communis",2021,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"990","F1","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248
"991","F1","Lunularia cruciata",2013,1,NA,NA,NA,0.00147105589378596
"992","F1","Lysimachia punctata",2021,1,24.2,0.58125,NA,0.00402480357312041
"993","F1","Matricaria discoidea",2021,1,23.325,0.175,NA,0.000294243824880625
"994","F1","Oenanthe crocata",2021,2,41.6,0.8,3.46,0.00107830814764247
"995","F1","Onoclea sensibilis",2022,1,39.841,NA,NA,0.000236577131362449
"996","F1","Orthotrichum diaphanum",2013,1,NA,NA,NA,0.00475825958559995
"997","F1","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187
"998","F1","Plagiomnium undulatum",2013,1,NA,NA,NA,0.00218014338794395
"999","F1","Plantago major",2021,1,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023
"1000","F1","Plenogemma phyllantha",2013,1,NA,NA,NA,0.00254080248067154
"1001","F1","Pohlia melanodon",2013,1,NA,NA,NA,0.00340652146103546
"1002","F1","Potentilla reptans",2021,1,25.5120197681481,0.365625,0.278888888888889,0.000269579361845778
"1003","F1","Prunus spinosa",2018,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554
"1004","F1","Pseudocrossidium hornschuchianum",2013,1,NA,NA,NA,0.00281232149748989
"1005","F1","Ptychostomum pallens",2013,1,NA,NA,NA,0.000236577131362449
"1006","F1","Rosulabryum capillare",2013,1,NA,NA,NA,0.006464486644347
"1007","F1","Tortula truncata",2013,1,NA,NA,NA,0.00277295296204904
"1008","F1","Ulex europaeus",2021,1,6.45583426547353,1.18,6.614712,0.000345247793193125
"1009","F1","Veronica chamaedrys",2020,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"1010","F1","Zantedeschia aethiopica",2020,1,NA,NA,NA,0.000244161386467497
"1011","F10","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"1012","F10","Apopellia endiviifolia",2016,1,NA,NA,NA,0.000830028657856746
"1013","F10","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"1014","F10","Borago officinalis",2018,1,24.848,0.31,17.045,0.0187755194088941
"1015","F10","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"1016","F10","Bryum argenteum",2016,1,NA,NA,NA,0.00502319045727695
"1017","F10","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"1018","F10","Ceratodon purpureus",2016,1,NA,NA,NA,0.006512947414861
"1019","F10","Cratoneuron filicinum",2016,1,NA,NA,NA,0.00288856408311864
"1020","F10","Cryphaea heteromalla",2016,1,NA,NA,NA,0.00148684929302003
"1021","F10","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546
"1022","F10","Dicranella staphylina",2016,1,NA,NA,NA,0.00389713494166256
"1023","F10","Didymodon rigidulus",2016,1,NA,NA,NA,0.00123684968530123
"1024","F10","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"1025","F10","Funaria hygrometrica",2016,1,NA,NA,NA,0.00318005684083939
"1026","F10","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"1027","F10","Gemmabryum ruderale",2016,1,NA,NA,NA,0.00149274007863038
"1028","F10","Grimmia pulvinata",2016,1,NA,NA,NA,0.00315575366798866
"1029","F10","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"1030","F10","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"1031","F10","Leptodictyum riparium",2016,1,NA,NA,NA,0.00189670753697273
"1032","F10","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"1033","F10","Lophocolea bidentata",2016,1,NA,NA,NA,0.00243553675019366
"1034","F10","Marchantia polymorpha",2016,1,NA,NA,NA,0.000771967123581866
"1035","F10","Metzgeria violacea",2016,1,NA,NA,NA,0.00174300858565163
"1036","F10","Orthotrichum diaphanum",2016,1,NA,NA,NA,0.00475825958559995
"1037","F10","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"1038","F10","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"1039","F10","Plagiomnium undulatum",2016,1,NA,NA,NA,0.00218014338794395
"1040","F10","Plenogemma phyllantha",2016,1,NA,NA,NA,0.00254080248067154
"1041","F10","Pseudotaxiphyllum elegans",2016,1,NA,NA,NA,0.00655788998798356
"1042","F10","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045
"1043","F10","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143
"1044","F10","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"1045","F10","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"1046","F10","Syntrichia ruralis",2016,1,NA,NA,NA,0.00154492379316982
"1047","F10","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"1048","F10","Trichodon cylindricus",2016,1,NA,NA,NA,0.000524610961079155
"1049","F10","Ulota bruchii",2016,1,NA,NA,NA,0.00135247210114083
"1050","F10","Veronica serpyllifolia",2022,1,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"1051","F10","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"1052","F10","Vinealobryum nicholsonii",2016,1,NA,NA,NA,0.000689490514593639
"1053","F2","Acer pseudoplatanus",2019,1,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"1054","F2","Agrostemma githago",2022,1,17.818,0.744615384615385,12.2004,0.00120552214428082
"1055","F2","Alchemilla mollis",2021,1,15.75,NA,NA,0.000343310269203936
"1056","F2","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"1057","F2","Brachythecium rivulare",2016,1,NA,NA,NA,0.00108412311684264
"1058","F2","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"1059","F2","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"1060","F2","Campylopus introflexus",2016,1,NA,NA,NA,0.00244463261229836
"1061","F2","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546
"1062","F2","Equisetum arvense",2019,1,10.8995626385993,0.2714516,NA,0.000227974326585633
"1063","F2","Erigeron glaucus",2020,1,NA,NA,0.213,0.000846111802566835
"1064","F2","Escallonia rubra",2022,1,NA,NA,NA,0.000227974326585633
"1065","F2","Ficaria verna",2023,1,NA,NA,NA,0.0023194755810755
"1066","F2","Fraxinus excelsior",2019,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"1067","F2","Funaria hygrometrica",2016,1,NA,NA,NA,0.00318005684083939
"1068","F2","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"1069","F2","Gnaphalium uliginosum",2021,1,37.931062924,0.11875,0.0165,0.00334296198160413
"1070","F2","Grimmia pulvinata",2016,1,NA,NA,NA,0.00315575366798866
"1071","F2","Hypericum androsaemum",2022,1,NA,0.58,0.0625,0.0104642465704262
"1072","F2","Hypericum calycinum",2019,2,11.5,0.32,0.45,0.00101256393605653
"1073","F2","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"1074","F2","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"1075","F2","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"1076","F2","Lophocolea bidentata",2016,1,NA,NA,NA,0.00243553675019366
"1077","F2","Lophocolea heterophylla",2016,1,NA,NA,NA,0.00238000579905499
"1078","F2","Lysimachia punctata",2020,1,24.2,0.58125,NA,0.00402480357312041
"1079","F2","Mnium hornum",2016,1,NA,NA,NA,0.00749228541516585
"1080","F2","Orthodontium lineare",2016,1,NA,NA,NA,0.00204217185368022
"1081","F2","Orthotrichum diaphanum",2016,1,NA,NA,NA,0.00475825958559995
"1082","F2","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"1083","F2","Pellia epiphylla",2016,1,NA,NA,NA,0.00183679601030767
"1084","F2","Pentaglottis sempervirens",2019,2,25.302,0.51,NA,0.0158394273496571
"1085","F2","Physcomitrium pyriforme",2016,1,NA,NA,NA,0.000227974326585633
"1086","F2","Pilosella aurantiaca",2023,1,NA,NA,NA,0.000691740962332146
"1087","F2","Plantago lanceolata",2023,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"1088","F2","Polytrichum formosum",2016,1,NA,NA,NA,0.00525605819864675
"1089","F2","Pseudotaxiphyllum elegans",2016,1,NA,NA,NA,0.00655788998798356
"1090","F2","Quercus cerris",2019,1,6.60000331345262,36,4216.61683333333,0.000326368820938051
"1091","F2","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045
"1092","F2","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143
"1093","F2","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"1094","F2","Saxifraga granulata",2023,1,33.5666666666667,0.175,0.0314285714285714,0.000227974326585633
"1095","F2","Scleropodium cespitans",2016,1,NA,NA,NA,0.000227974326585633
"1096","F2","Sorbus aucuparia",2022,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"1097","F2","Tetraphis pellucida",2016,1,NA,NA,NA,0.00104186689390461
"1098","F2","Thamnobryum alopecurum",2016,1,NA,NA,NA,0.000227974326585633
"1099","F2","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"1100","F2","Trifolium dubium",2022,1,45.0880137534783,0.491946225806452,0.768378230769231,0.00142983461155753
"1101","F2","Trifolium dubium",2023,1,45.0880137534783,0.491946225806452,0.768378230769231,0.00142983461155753
"1102","F2","Trifolium incarnatum",2022,1,27.1059563333333,0.3705,3.1625522,0.000227974326585633
"1103","F2","Veronica serpyllifolia",2023,1,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"1104","F2","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"1105","F2","Vinealobryum nicholsonii",2016,1,NA,NA,NA,0.000689490514593639
"1106","F3","Acer campestre",2013,7,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1107","F3","Acer campestre",2014,2,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1108","F3","Acer campestre",2015,2,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1109","F3","Acer campestre",2016,7,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1110","F3","Acer campestre",2024,1,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"1111","F3","Acer platanoides",2015,1,15.3094840467304,15.6747082251082,156.68577025,0.000964414664202514
"1112","F3","Acer platanoides",2016,1,15.3094840467304,15.6747082251082,156.68577025,0.000964414664202514
"1113","F3","Acer pseudoplatanus",2013,10,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"1114","F3","Acer pseudoplatanus",2014,13,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"1115","F3","Acer pseudoplatanus",2015,7,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"1116","F3","Acer pseudoplatanus",2016,3,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"1117","F3","Achillea millefolium",2013,3,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"1118","F3","Achillea millefolium",2015,5,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"1119","F3","Aegopodium podagraria",2014,1,27.8824242421053,0.578125,2.3615,0.00151807728023159
"1120","F3","Aegopodium podagraria",2015,1,27.8824242421053,0.578125,2.3615,0.00151807728023159
"1121","F3","Aesculus hippocastanum",2013,5,10.960002739726,23.8,13737.6212314286,0.011356615460285
"1122","F3","Aesculus hippocastanum",2014,5,10.960002739726,23.8,13737.6212314286,0.011356615460285
"1123","F3","Aesculus hippocastanum",2015,3,10.960002739726,23.8,13737.6212314286,0.011356615460285
"1124","F3","Aesculus hippocastanum",2016,4,10.960002739726,23.8,13737.6212314286,0.011356615460285
"1125","F3","Agrimonia eupatoria",2014,1,18.69215021375,0.313560606060909,7.6941,0.00101078998248858
"1126","F3","Agrostis capillaris",2013,1,32.7332496245946,0.281833333333333,0.0651619047619048,2.59061734756402e-05
"1127","F3","Agrostis capillaris",2014,1,32.7332496245946,0.281833333333333,0.0651619047619048,2.59061734756402e-05
"1128","F3","Agrostis capillaris",2015,1,32.7332496245946,0.281833333333333,0.0651619047619048,2.59061734756402e-05
"1129","F3","Agrostis stolonifera",2015,1,30.880967425,0.27823525,0.0545506666666667,8.6353911585467e-06
"1130","F3","Alchemilla mollis",2013,1,15.75,NA,NA,0.000343310269203936
"1131","F3","Alliaria petiolata",2013,4,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1132","F3","Alliaria petiolata",2014,5,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1133","F3","Alliaria petiolata",2015,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1134","F3","Alliaria petiolata",2016,3,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1135","F3","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"1136","F3","Allium ursinum",2013,3,37.25,0.31875,5.31833333333333,0.00402967182251052
"1137","F3","Allium ursinum",2015,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1138","F3","Allium ursinum",2016,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1139","F3","Allium ursinum",2021,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"1140","F3","Alnus glutinosa",2013,5,14.9289468413254,11.6695759036145,1.84827819047619,0.00394997775363505
"1141","F3","Alnus glutinosa",2014,2,14.9289468413254,11.6695759036145,1.84827819047619,0.00394997775363505
