Date,Plot_id,Quadrant,Species,Cover,Notes
23/06/2020,2333,1,Bromus carinatus,4,
23/06/2020,2333,1,Lathyrus pauciflorus,2,
23/06/2020,2333,1,Collinsia parviflora,6,
23/06/2020,2333,1,Bromus inermis,6,
23/06/2020,2333,1,Carex geyeri,9,
23/06/2020,2333,1,Achillea millefolium,2,
23/06/2020,2333,1,Galium aparine,1,
23/06/2020,2333,1,Pseudostellaria jamesiana,3,
23/06/2020,2333,1,rock,3,
23/06/2020,2333,1,soil,23,
23/06/2020,2333,1,organic matter,11,
23/06/2020,2333,1,Osmorhiza occidentalis,1,
23/06/2020,2333,1,poo,3,ungulate
23/06/2020,2333,1,Amelanchier alnifolia,0,overhang-5
23/06/2020,2333,2,Nemophila breviflora,21,
23/06/2020,2333,2,Bromus carinatus,4,
23/06/2020,2333,2,Lathyrus pauciflorus,8,overhang-6
23/06/2020,2333,2,Collinsia parviflora,1,
23/06/2020,2333,2,Bromus inermis,2,
23/06/2020,2333,2,Carex geyeri,21,
23/06/2020,2333,2,Achillea millefolium,7,
23/06/2020,2333,2,Galium aparine,0,overhang-4
23/06/2020,2333,2,Pseudostellaria jamesiana,2,
23/06/2020,2333,2,rock,2,
23/06/2020,2333,2,soil,29,
23/06/2020,2333,2,organic matter,9,
23/06/2020,2333,2,Osmorhiza occidentalis,0.25,
23/06/2020,2333,2,poo,1,
23/06/2020,2333,2,Amelanchier alnifolia,0,
23/06/2020,2333,3,Nemophila breviflora,16,
23/06/2020,2333,3,Bromus carinatus,19,
23/06/2020,2333,3,Lathyrus pauciflorus,27,
23/06/2020,2333,3,Collinsia parviflora,8,
23/06/2020,2333,3,Bromus inermis,11,
23/06/2020,2333,3,Carex geyeri,6,
23/06/2020,2333,3,Achillea millefolium,2,
23/06/2020,2333,3,Galium aparine,10,
23/06/2020,2333,3,Pseudostellaria jamesiana,1,
23/06/2020,2333,3,rock,1,
23/06/2020,2333,3,soil,4,
23/06/2020,2333,3,organic matter,9,
23/06/2020,2333,3,Osmorhiza occidentalis,0.25,
23/06/2020,2333,3,poo,1,
23/06/2020,2333,3,Amelanchier alnifolia,0,
23/06/2020,2333,4,Nemophila breviflora,25,
23/06/2020,2333,4,Bromus carinatus,13,
23/06/2020,2333,4,Lathyrus pauciflorus,33,
23/06/2020,2333,4,Collinsia parviflora,5,
23/06/2020,2333,4,Bromus inermis,4,
23/06/2020,2333,4,Carex geyeri,0,
23/06/2020,2333,4,Achillea millefolium,0,
23/06/2020,2333,4,Galium aparine,12,
23/06/2020,2333,4,Pseudostellaria jamesiana,0,
23/06/2020,2333,4,rock,0,
23/06/2020,2333,4,soil,2,
23/06/2020,2333,4,organic matter,6,
23/06/2020,2333,4,Osmorhiza occidentalis,0,
23/06/2020,2333,4,poo,0,
23/06/2020,2333,4,Amelanchier alnifolia,0,overhang-3
23/06/2020,2323,1,Acer glabrum,2,overhang-18
23/06/2020,2323,1,Ozomelis stauropetala,5,
23/06/2020,2323,1,Sedum debile,14,
23/06/2020,2323,1,Mertensia oblongifolia,4,
23/06/2020,2323,1,Collomia linearis,4,
23/06/2020,2323,1,Achillea millefolium,2,
23/06/2020,2323,1,Taraxacum officinale,14,
23/06/2020,2323,1,Leucopoa kingii,25,
23/06/2020,2323,1,Tragopogon dubius,3,
23/06/2020,2323,1,Collinsia parviflora,3,
23/06/2020,2323,1,Leucopoa kingii,2,
23/06/2020,2323,1,Pseudostellaria jamesiana,2,
23/06/2020,2323,1,Clematis columbiana,2,
23/06/2020,2323,1,Packera streptanthifolia,5,
23/06/2020,2323,1,Maianthemum racemosum,4,
23/06/2020,2323,1,rock,24,
23/06/2020,2323,1,soil,12,
23/06/2020,2323,1,organic matter,19,
23/06/2020,2323,1,Fragaria vesca,4,
23/06/2020,2323,1,Antennaria microphylla,0,
23/06/2020,2323,1,Delphinium nuttallianum,0,
23/06/2020,2323,1,Berberis repens,0,
23/06/2020,2323,1,Poa sp.,0,overhang-2
23/06/2020,2323,1,Arnica cordifolia,0,
23/06/2020,2323,1,Crepis acuminata,0,
23/06/2020,2323,1,moss,0,green crust 
23/06/2020,2323,1,woody sprout,0,
23/06/2020,2323,2,Acer glabrum,0.5,overhang-75
23/06/2020,2323,2,Ozomelis stauropetala,5,
23/06/2020,2323,2,Sedum debile,9,
23/06/2020,2323,2,Mertensia oblongifolia,15,
23/06/2020,2323,2,Collomia linearis,1,
23/06/2020,2323,2,Achillea millefolium,1,
23/06/2020,2323,2,Taraxacum officinale,25,
23/06/2020,2323,2,Leucopoa kingii,1,
23/06/2020,2323,2,Tragopogon dubius,0,
23/06/2020,2323,2,Collinsia parviflora,0.5,
23/06/2020,2323,2,Leucopoa kingii,0,
23/06/2020,2323,2,Pseudostellaria jamesiana,4,
23/06/2020,2323,2,Clematis columbiana,2,
23/06/2020,2323,2,Packera streptanthifolia,4,
23/06/2020,2323,2,Maianthemum racemosum,34,
23/06/2020,2323,2,rock,0,
23/06/2020,2323,2,soil,0,
23/06/2020,2323,2,organic matter,0,
23/06/2020,2323,2,Fragaria vesca,0,
23/06/2020,2323,2,Antennaria microphylla,0.5,
23/06/2020,2323,2,Delphinium nuttallianum,0,
23/06/2020,2323,2,Berberis repens,4,
23/06/2020,2323,2,Poa sp.,0,overhang-1
23/06/2020,2323,2,Arnica cordifolia,1,
23/06/2020,2323,2,Crepis acuminata,0,
23/06/2020,2323,2,moss,4,green crust 
23/06/2020,2323,2,woody sprout,0,
23/06/2020,2323,3,Acer glabrum,0,overhang-7
23/06/2020,2323,3,Ozomelis stauropetala,0,
23/06/2020,2323,3,Sedum debile,11,
23/06/2020,2323,3,Mertensia oblongifolia,1,
23/06/2020,2323,3,Collomia linearis,0.5,
23/06/2020,2323,3,Achillea millefolium,7,
23/06/2020,2323,3,Taraxacum officinale,27,
23/06/2020,2323,3,Leucopoa kingii,11,
23/06/2020,2323,3,Tragopogon dubius,1,
23/06/2020,2323,3,Collinsia parviflora,1,
23/06/2020,2323,3,Leucopoa kingii,4,
23/06/2020,2323,3,Pseudostellaria jamesiana,3,
23/06/2020,2323,3,Clematis columbiana,0,
23/06/2020,2323,3,Packera streptanthifolia,1,
23/06/2020,2323,3,Maianthemum racemosum,18,
23/06/2020,2323,3,rock,14,
23/06/2020,2323,3,soil,6,
23/06/2020,2323,3,organic matter,10,
23/06/2020,2323,3,Fragaria vesca,5,
23/06/2020,2323,3,Antennaria microphylla,0,
23/06/2020,2323,3,Delphinium nuttallianum,2,
23/06/2020,2323,3,Berberis repens,0,
23/06/2020,2323,3,Poa sp.,0,
23/06/2020,2323,3,Arnica cordifolia,0,
23/06/2020,2323,3,Crepis acuminata,0,
23/06/2020,2323,3,moss,10,green crust 
23/06/2020,2323,3,woody sprout,0,
23/06/2020,2323,4,Acer glabrum,0,overhang-8
23/06/2020,2323,4,Ozomelis stauropetala,6,
23/06/2020,2323,4,Sedum debile,6,
23/06/2020,2323,4,Mertensia oblongifolia,3,
23/06/2020,2323,4,Collomia linearis,0.5,
23/06/2020,2323,4,Achillea millefolium,0,
23/06/2020,2323,4,Taraxacum officinale,19,
23/06/2020,2323,4,Leucopoa kingii,12,
23/06/2020,2323,4,Tragopogon dubius,0,
23/06/2020,2323,4,Collinsia parviflora,0.5,
23/06/2020,2323,4,Leucopoa kingii,3,
23/06/2020,2323,4,Pseudostellaria jamesiana,4,
23/06/2020,2323,4,Clematis columbiana,11,
23/06/2020,2323,4,Packera streptanthifolia,0,overhang-1
23/06/2020,2323,4,Maianthemum racemosum,20,overhang-6
23/06/2020,2323,4,rock,14,
23/06/2020,2323,4,soil,5,
23/06/2020,2323,4,organic matter,7,
23/06/2020,2323,4,Fragaria vesca,7,
23/06/2020,2323,4,Antennaria microphylla,7,
23/06/2020,2323,4,Delphinium nuttallianum,0,
23/06/2020,2323,4,Berberis repens,0,
23/06/2020,2323,4,Poa sp.,0,
23/06/2020,2323,4,Arnica cordifolia,4,
23/06/2020,2323,4,Crepis acuminata,6,
23/06/2020,2323,4,moss,5,green crust 
23/06/2020,2323,4,woody sprout,7,
23/06/2020,1333,1,Maianthemum racemosum,31,overhang-8
23/06/2020,1333,1,Physocarpus malvaceus,0,overhang-40
23/06/2020,1333,1,Cystopteris fragilis,0,
23/06/2020,1333,1,Lathyrus pauciflorus,1,
23/06/2020,1333,1,Arnica cordifolia,4,
23/06/2020,1333,1,Rosa woodsii,0,
23/06/2020,1333,1,Paxistima myrsinites,5,
23/06/2020,1333,1,Galium aparine,0,
23/06/2020,1333,1,Collinsia parviflora,0.25,
23/06/2020,1333,1,Prosartes trachycarpa,0,
23/06/2020,1333,1,Berberis repens,0,
23/06/2020,1333,1,Pseudostellaria jamesiana,1,
23/06/2020,1333,1,Lithophragma parviflorum,1,
23/06/2020,1333,1,Sedum debile,15,
23/06/2020,1333,1,Poa bulbosa,3,
23/06/2020,1333,1,moss,15,yellow green crust
23/06/2020,1333,1,lichen,3,gray
23/06/2020,1333,1,rock,2,
23/06/2020,1333,1,soil,27,
23/06/2020,1333,1,organic matter,19,
23/06/2020,1333,1,Pseudotsuga menziesii,0,overhang-100
23/06/2020,1333,1,Ozomelis stauropetala,0,
23/06/2020,1333,2,Maianthemum racemosum,13,
23/06/2020,1333,2,Physocarpus malvaceus,0,overhang-54
23/06/2020,1333,2,Cystopteris fragilis,0,
23/06/2020,1333,2,Lathyrus pauciflorus,1,
23/06/2020,1333,2,Arnica cordifolia,9,
23/06/2020,1333,2,Rosa woodsii,0,
23/06/2020,1333,2,Paxistima myrsinites,0,
23/06/2020,1333,2,Galium aparine,0,
23/06/2020,1333,2,Collinsia parviflora,1,
23/06/2020,1333,2,Prosartes trachycarpa,14,
23/06/2020,1333,2,Berberis repens,7,
23/06/2020,1333,2,Pseudostellaria jamesiana,2,
23/06/2020,1333,2,Lithophragma parviflorum,3,
23/06/2020,1333,2,Sedum debile,4,
23/06/2020,1333,2,Poa bulbosa,0,
23/06/2020,1333,2,moss,9,yellow green crust
23/06/2020,1333,2,lichen,4,gray
23/06/2020,1333,2,rock,10,
23/06/2020,1333,2,soil,16,
23/06/2020,1333,2,organic matter,25,
23/06/2020,1333,2,Pseudotsuga menziesii,0,overhang-100
23/06/2020,1333,2,Ozomelis stauropetala,0,
23/06/2020,1333,3,Maianthemum racemosum,16,overhang-34
23/06/2020,1333,3,Physocarpus malvaceus,0,
23/06/2020,1333,3,Cystopteris fragilis,13,
23/06/2020,1333,3,Lathyrus pauciflorus,3,
23/06/2020,1333,3,Arnica cordifolia,3,
23/06/2020,1333,3,Rosa woodsii,5,
23/06/2020,1333,3,Paxistima myrsinites,5,overhang-2
23/06/2020,1333,3,Galium aparine,3,
23/06/2020,1333,3,Collinsia parviflora,2,
23/06/2020,1333,3,Prosartes trachycarpa,0,
23/06/2020,1333,3,Berberis repens,0,
23/06/2020,1333,3,Pseudostellaria jamesiana,0,
23/06/2020,1333,3,Lithophragma parviflorum,1,
23/06/2020,1333,3,Sedum debile,7,
23/06/2020,1333,3,Poa bulbosa,3,
23/06/2020,1333,3,moss,36,yellow green crust
23/06/2020,1333,3,lichen,3,gray
23/06/2020,1333,3,rock,1,
23/06/2020,1333,3,soil,20,
23/06/2020,1333,3,organic matter,21,
23/06/2020,1333,3,Pseudotsuga menziesii,0,overhang-100
23/06/2020,1333,3,Ozomelis stauropetala,2,
23/06/2020,1333,4,Maianthemum racemosum,0,
23/06/2020,1333,4,Physocarpus malvaceus,0,overhang-51
23/06/2020,1333,4,Cystopteris fragilis,0,
23/06/2020,1333,4,Lathyrus pauciflorus,0,
23/06/2020,1333,4,Arnica cordifolia,10,
23/06/2020,1333,4,Rosa woodsii,0.5,
23/06/2020,1333,4,Paxistima myrsinites,0,overhang-0.5
23/06/2020,1333,4,Galium aparine,0,
23/06/2020,1333,4,Collinsia parviflora,1,
23/06/2020,1333,4,Prosartes trachycarpa,0,
23/06/2020,1333,4,Berberis repens,0,overhang-3
23/06/2020,1333,4,Pseudostellaria jamesiana,1,overhang-1
23/06/2020,1333,4,Lithophragma parviflorum,1,
23/06/2020,1333,4,Sedum debile,5,
23/06/2020,1333,4,Poa bulbosa,0,
23/06/2020,1333,4,moss,20,yellow green crust
23/06/2020,1333,4,lichen,2,gray
23/06/2020,1333,4,rock,6,
23/06/2020,1333,4,soil,30,
23/06/2020,1333,4,organic matter,26,
23/06/2020,1333,4,Pseudotsuga menziesii,0,overhang-100
23/06/2020,1333,4,Ozomelis stauropetala,0,
